cluster1,cluster2,rmsd,cluster_id
13,47,4.911216378161298,6
14,0,3.9029574320121654,1
14,1,5.312895469123396,2
14,2,4.742972548465084,4
14,3,4.064889802040727,9
14,4,5.112392160916044,6
14,5,4.434848841105762,7
14,6,4.846132111954736,4
14,7,4.369493106560286,7
14,8,4.3806070668315735,7
14,9,4.114879285091057,9
14,10,3.4339727550711707,5
14,11,5.011923171140925,6
14,12,4.734959213130252,4
14,13,4.6687781213975965,0
14,15,4.532429576618486,0
14,16,3.8754280932792633,1
14,17,4.694660463350344,4
14,18,3.8912193528425303,1
14,19,3.694272095862005,5
14,20,4.206049552260319,3
14,21,3.95614018659236,1
14,22,4.367845740239864,7
14,23,4.883812591448756,6
14,24,4.3281601235538725,3
14,25,4.436071447337302,7
14,26,5.119056714994634,6
14,27,4.573320866013813,0
14,28,4.199063889840933,3
14,29,5.001581851617479,6
14,30,4.938356485906684,6
14,31,4.347120636617529,7
14,32,3.63978091154196,5
14,33,4.48565635154963,7
14,34,4.563951340624809,0
14,35,4.575513054724589,0
14,36,3.993734538833116,1
14,37,3.8214486177460487,1
14,38,4.139985948847162,9
14,39,4.639628627624622,0
14,40,4.0638590591767585,9
14,41,4.446986465752497,7
14,42,3.9536233711666364,1
14,43,4.071412409299286,9
14,44,4.453524167975999,7
14,45,4.054837265016499,9
14,46,4.791660113709283,4
14,47,4.552444193919964,0
15,0,4.588236318925444,0
15,1,4.699641582432101,4
15,2,4.692670366510712,4
15,3,4.511206986979662,0
15,4,4.4169564568287445,7
15,5,5.037854836794028,6
15,6,4.9279419595698615,6
15,7,3.1856778867735613,8
15,8,4.242329026789766,3
15,9,5.0810766423634,6
15,10,3.8570783658152057,1
15,11,4.617552146945205,0
15,12,4.316329801749578,3
15,13,4.710826333316733,4
15,14,4.532429576618486,0
15,16,4.199585037725531,3
15,17,4.438662955760746,7
15,18,4.495992589572748,7
15,19,4.986796210067394,6
15,20,4.453838269216032,7
15,21,4.366970744390358,7
15,22,4.797568289333362,4
15,23,3.8204884623918396,1
15,24,4.246293610678491,3
15,25,4.249796770283025,3
15,26,4.357728408959857,7
15,27,4.260077736725787,3
15,28,3.9344045294976606,1
15,29,4.4306860540067206,7
15,30,3.859407553970725,1
15,31,4.626962262884131,0
15,32,3.6714326371436536,5
15,33,4.00990554543387,9
15,34,3.762122510173452,5
15,35,4.312721453133393,3
15,36,4.352211971447908,7
15,37,4.096712480336542,9
15,38,4.096310713502474,9
15,39,4.809946111545144,4
15,40,4.495972205978418,7
15,41,3.966256482493234,1
15,42,4.357881953601557,7
15,43,3.636343986301855,5
15,44,4.800225925415089,4
15,45,4.73323002526219,4
15,46,3.873957279567884,1
15,47,4.627601927870899,0
16,0,3.8725374045804246,1
16,1,5.061062307508855,6
16,2,4.832640787102898,4
16,3,4.817164009969041,4
16,4,5.284475873804217,2
16,5,4.818240276863752,4
16,6,4.632553275319639,0
16,7,3.8393891042759085,1
16,8,4.307237012160689,3
16,9,5.0469838843868935,6
16,10,3.9576243900727,1
16,11,5.128570560378427,6
16,12,4.556751857352795,0
16,13,3.9618596556961383,1
16,14,3.8754280932792633,1
16,15,4.199585037725531,3
16,17,4.874058809630912,4
16,18,4.2596256868736235,3
16,19,4.219853432548981,3
16,20,4.159336680104107,9
16,21,3.844186422863956,1
16,22,4.567656742106036,0
16,23,4.59695674318379,0
16,24,4.247407948766217,3
16,25,4.075103165702955,9
16,26,5.3314467237933885,2
16,27,3.684853568413641,5
16,28,3.961907307694084,1
16,29,5.141983877604265,2
16,30,4.990665043076887,6
16,31,3.689881918050176,5
16,32,3.585129597292263,5
16,33,4.0061853934384715,9
16,34,4.326329643949231,3
16,35,4.615949876250705,0
16,36,3.4765569474852045,5
16,37,4.457035648503473,7
16,38,3.9586276329833874,1
16,39,4.174885454065389,3
16,40,3.9824574037615137,1
16,41,4.612227525928736,0
16,42,4.1226544928572935,9
16,43,4.226494697655147,3
16,44,4.6283506308697575,0
16,45,4.215845380205129,3
16,46,4.394459244438332,7
16,47,4.825240130641347,4
17,0,3.9244063070530215,1
17,1,4.064053232930472,9
17,2,4.107822407760861,9
17,3,3.391825602833149,5
17,4,4.415234661985261,7
17,5,4.185631154058013,3
17,6,4.450522771142955,7
17,7,4.51596082376214,0
17,8,4.727374823272238,4
17,9,4.384598098349377,7
17,10,5.291600787443536,2
17,11,3.5223059177250864,5
17,12,4.350626548734218,7
17,13,4.583431209509894,0
17,14,4.694660463350344,4
17,15,4.438662955760745,7
17,16,4.874058809630912,4
17,18,4.578628266011544,0
17,19,4.272486159860015,3
17,20,4.934999777042143,6
17,21,4.482334135278336,7
17,22,4.39021831032879,7
17,23,4.661419696171577,0
17,24,4.3619297173032585,7
17,25,4.625114212669371,0
17,26,4.9539404029697245,6
17,27,4.802522656463764,4
17,28,4.398129589984621,7
17,29,3.926854293795474,1
17,30,4.2335254117403975,3
17,31,4.510815548499157,0
17,32,4.3870609613487614,7
17,33,4.2253854173360725,3
17,34,4.700513645978734,4
17,35,3.864246420883277,1
17,36,5.057871671171714,6
17,37,4.082526519958199,9
17,38,4.475444793408519,7
17,39,5.1987502764576465,2
17,40,4.083336689954199,9
17,41,4.1158445581130865,9
17,42,4.738773779471568,4
17,43,4.555939744561388,0
17,44,4.254872299729356,3
17,45,4.559665530008991,0
17,46,4.340917022850071,7
17,47,4.389769002439533,7
18,0,3.7149971519309055,5
18,1,4.959116913245432,6
18,2,4.6918134858586935,4
18,3,4.660993744286793,0
18,4,4.304092819246641,3
18,5,3.54847610719764,5
18,6,5.349917516976976,2
18,7,4.543593380327384,0
18,8,3.8811626474908887,1
18,9,4.387295009051393,7
18,10,4.015952762600821,9
18,11,4.644806505044887,0
18,12,4.49288867005208,7
18,13,4.467574148662315,7
18,14,3.8912193528425294,1
18,15,4.495992589572749,7
18,16,4.2596256868736235,3
18,17,4.578628266011542,0
18,19,4.284173528216615,3
18,20,4.695731496545942,4
18,21,4.298448141653593,3
18,22,3.556051954595522,5
18,23,4.589692020240687,0
18,24,4.441304756959573,7
18,25,4.071037461120283,9
18,26,5.041456156581937,6
18,27,4.52838685278084,0
18,28,4.060121697697617,9
18,29,4.766125509414749,4
18,30,4.632883076724718,0
18,31,4.35487816037264,7
18,32,4.244420875960641,3
18,33,4.366909685727498,7
18,34,4.2555780764530935,3
18,35,5.024524963199854,6
18,36,4.021277102246436,9
18,37,4.420894797473826,7
18,38,3.2622414757776785,8
18,39,5.2198941374711065,2
18,40,5.0216475225363295,6
18,41,4.2347910764376735,3
18,42,3.1701764278101985,8
18,43,4.538667842143608,0
18,44,4.515533216233878,0
18,45,4.357077935945643,7
18,46,4.205624801678366,3
18,47,3.766405242126696,5
19,0,3.4740997242969494,5
19,1,5.044919618696613,6
19,2,4.3373984390757325,7
19,3,3.928949875099063,1
19,4,4.55202383665185,0
19,5,3.5075706109142923,5
19,6,4.8439130113280395,4
19,7,4.499641625379375,7
19,8,4.838264827980381,4
19,9,3.5198114718408284,5
19,10,4.485285329498879,7
19,11,4.348060739292833,7
19,12,3.825169520001916,1
19,13,3.6007150736910516,5
19,14,3.6942720958620043,5
19,15,4.986796210067394,6
19,16,4.219853432548981,3
19,17,4.272486159860015,3
19,18,4.284173528216615,3
19,20,4.130008669961977,9
19,21,3.9008947685850184,1
19,22,3.6606853811499436,5
19,23,4.492826501710277,7
19,24,3.9040915165746832,1
19,25,4.301741122702767,3
19,26,5.0955439834637515,6
19,27,4.014281065870564,9
19,28,3.596957172641756,5
19,29,4.610753826781044,0
19,30,4.540981091331116,0
19,31,3.461517988498757,5
19,32,4.1730232253358635,3
19,33,4.040582397814045,9
19,34,4.677574793844962,0
19,35,4.407700717063744,7
19,36,4.6047452850290505,0
19,37,4.098486834028346,9
19,38,4.869666938312552,4
19,39,4.307956095061665,3
19,40,4.056262996071308,9
19,41,4.010798092216029,9
19,42,4.3451965132592925,7
19,43,4.050073121045856,9
19,44,4.2721113627119145,3
19,45,3.0346245240561998,8
19,46,4.925366426674794,6
19,47,4.704255755274583,4
20,0,5.008950130352042,6
20,1,4.907283362983415,6
20,2,5.061196510132799,6
20,3,4.197809899368686,3
20,4,4.944679443190598,6
20,5,4.778393925679592,4
20,6,4.748377960920597,4
20,7,4.189478791740578,3
20,8,4.423388912605457,7
20,9,4.741624813373701,4
20,10,4.746490398959772,4
20,11,4.880098389334907,4
20,12,4.059805111857006,9
20,13,4.2214261565889215,3
20,14,4.206049552260319,3
20,15,4.453838269216032,7
20,16,4.159336680104107,9
20,17,4.934999777042143,6
20,18,4.695731496545938,4
20,19,4.1300086699619785,9
20,21,4.3806552982963805,7
20,22,4.770052441795045,4
20,23,4.288161292946118,3
20,24,4.2378136276742335,3
20,25,3.7343598294066247,5
20,26,4.684893974569753,4
20,27,3.7364252973726497,5
20,28,3.9748396405735016,1
20,29,4.960556344536388,6
20,30,4.705571548693559,4
20,31,4.252696105097069,3
20,32,4.059328500964655,9
20,33,4.141961058366708,9
20,34,4.4371822095183635,7
20,35,4.252143400016694,3
20,36,4.320250440177835,3
20,37,4.639127213145594,0
20,38,4.525171041232741,0
20,39,3.7177141920518713,5
