cluster1,cluster2,rmsd,cluster_id
3,19,3.928949875099063,1
3,20,4.197809899368686,9
3,21,4.6489046320223535,6
3,22,4.347000513103658,9
3,23,4.942871195757221,8
3,24,4.397074745239952,0
3,25,4.082822959530473,4
3,26,4.750253375565273,2
3,27,4.255015930024841,9
3,28,4.433973007828432,0
3,29,4.401795400870764,0
3,30,4.641140465838466,6
3,31,4.501060274014635,0
3,32,4.616193474707448,6
3,33,4.643499944633627,6
3,34,4.817490832594153,2
3,35,3.759620066873078,7
3,36,4.5843609615729415,6
3,37,3.8490347714814415,1
3,38,4.912843226182203,8
3,39,4.693110909121816,6
3,40,3.687737367592239,7
3,41,3.7147307562746947,7
3,42,4.810116979871809,2
3,43,4.849876726011224,2
3,44,5.175737637508303,3
3,45,4.562429483942554,6
3,46,5.094091860715129,8
3,47,4.845940769717385,2
4,0,4.043595382628767,4
4,1,4.17333483635848,4
4,2,4.257279176909884,9
4,3,4.439400308453684,0
4,5,4.6189809476357055,6
4,6,5.414050071784422,3
4,7,4.837429377014543,2
4,8,5.2075417726517195,3
4,9,4.902850185872116,8
4,10,4.6493282786638765,6
4,11,4.4730337312876935,0
4,12,4.619565241676222,6
4,13,4.793644436372416,2
4,14,5.112392160916042,8
4,15,4.4169564568287445,0
4,16,5.284475873804217,3
4,17,4.415234661985261,0
4,18,4.304092819246641,9
4,19,4.5520238366518475,6
4,20,4.944679443190598,8
4,21,4.9206231167308525,8
4,22,4.566975852993457,6
4,23,4.4063247611310015,0
4,24,4.817898692423711,2
4,25,4.9922631511743285,8
4,26,5.426582614207729,3
4,27,4.994193546219228,8
4,28,4.732356342891841,2
4,29,4.80132257617619,2
4,30,4.5389868422740935,6
4,31,4.564853103094611,6
4,32,5.038306858292559,8
4,33,4.951289342829631,8
4,34,4.682217273384179,6
4,35,4.931774425664902,8
4,36,5.393248801169343,3
4,37,4.695797240972944,2
4,38,4.306935398220467,9
4,39,5.3516078234885205,3
4,40,5.141881984565236,3
4,41,4.023744376035754,4
4,42,4.2543764531170964,9
4,43,5.0729850894173465,8
4,44,5.256966521413228,3
4,45,4.650665621742012,6
4,46,5.188596589975546,3
4,47,4.619880134412074,6
5,0,3.754536785609628,7
5,1,4.716887827853924,2
5,2,4.245566379192376,9
5,3,4.97796272080492,8
5,4,4.618980947635705,6
5,6,5.188692411749347,3
5,7,4.789232233552344,2
5,8,4.384968343484877,0
5,9,3.9071473347196495,1
5,10,4.635430147643451,6
5,11,4.04098985147339,4
5,12,4.330560610494868,9
5,13,4.374443671488551,0
5,14,4.434848841105762,0
5,15,5.037854836794027,8
5,16,4.818240276863752,2
5,17,4.185631154058015,9
5,18,3.54847610719764,7
5,19,3.507570610914293,7
5,20,4.778393925679592,2
5,21,4.044886902809809,4
5,22,3.576082317666864,7
5,23,4.612660825340137,6
5,24,4.235691739948567,9
5,25,4.4367992002421275,0
5,26,4.955366777924604,8
5,27,4.667024700329907,6
5,28,4.451821214227103,0
5,29,4.269775794984399,9
5,30,4.74462500538279,2
5,31,4.28394548430894,9
5,32,4.718832547442653,2
5,33,4.5962547109145,6
5,34,4.477533385140644,0
5,35,4.839704173504519,2
5,36,4.832675891519355,2
5,37,4.354141407649634,9
5,38,4.437763146173879,0
5,39,4.65748403937886,6
5,40,4.991866515125887,8
5,41,4.390585987683476,0
5,42,3.7455842459413793,7
5,43,4.075567389312291,4
5,44,3.9723133384100993,1
5,45,3.9400868498566113,1
5,46,4.4519718235511005,0
5,47,3.968276981337032,1
6,0,5.266047352155626,3
6,1,4.101094443845523,4
6,2,4.5052623343018645,0
6,3,4.441559394815795,0
6,4,5.414050071784423,3
6,5,5.188692411749347,3
6,7,4.861406285620215,2
6,8,5.04383035763187,8
6,9,5.0181459455314466,8
6,10,4.9167446648018585,8
6,11,4.057697161344279,4
6,12,4.881724028340893,2
6,13,4.751867242052719,2
6,14,4.846132111954733,2
6,15,4.9279419595698615,8
6,16,4.632553275319638,6
6,17,4.450522771142956,0
6,18,5.349917516976976,3
6,19,4.8439130113280395,2
6,20,4.748377960920597,2
6,21,4.548119666385731,6
6,22,4.546746137529666,6
6,23,4.950723923251028,8
6,24,5.296693061115983,3
6,25,4.34002324263429,9
6,26,4.938479522720357,8
6,27,4.9936130792017845,8
6,28,4.5442252365024025,6
6,29,4.296685064903453,9
6,30,4.620886755809643,6
6,31,4.82558145066964,2
6,32,4.1389088898645285,4
6,33,4.5299310303162565,6
6,34,4.762540020440143,2
6,35,4.140064140105789,4
6,36,4.880835573248793,2
6,37,4.386816991621998,0
6,38,4.965210439020467,8
6,39,4.565134962748171,6
6,40,4.382633460100534,0
6,41,4.7939706752877065,2
6,42,5.056320651923758,8
